Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
758188,1,"","",2009-04-16T21:48:53.803,"",45,67751,"",37986,"",738675,"",2017-11-20T15:29:07.373,2019-10-28T20:05:19.400,"Make function definition in a python file order independent",<python>,7,2,6,"",""
764235,1,764244,"",2009-04-18T21:23:14.253,"",45,37157,"",1384652,"","","","",2019-09-05T07:51:57.890,"Dictionary to lowercase in Python",<python>,11,2,5,"",""
3951840,1,3951850,"",2010-10-17T03:01:52.877,"",45,33724,"",18494,"",7851470,"",2019-06-08T08:48:34.293,2019-06-08T08:48:34.293,"How to invoke a function on an object dynamically by name?",<python>,1,3,6,2013-10-11T22:23:20.123,""
4841226,1,4841486,"",2011-01-30T04:52:28.713,"",45,22373,"",392975,"",39808,"",2011-01-30T05:48:06.790,2016-06-01T18:16:22.813,"How Do I Keep Python Code Under 80 Chars Without Making It Ugly?",<python>,7,10,9,"",""
5262235,1,5262255,"",2011-03-10T15:57:45.240,"",45,34092,"",636904,"",284795,"",2015-07-12T13:10:20.413,2019-10-07T19:17:25.260,"What makes something iterable in python",<python>,4,0,17,"",""
5344287,1,5344342,"",2011-03-17T19:39:23.720,"",45,67065,"",257656,"",183791,"",2011-03-17T20:26:34.463,2017-07-18T01:34:08.660,"create & read from tempfile",<python>,4,0,5,"",""
6402812,1,6402859,"",2011-06-19T14:05:11.033,"",45,60635,"",796554,"",-1,"",2017-05-23T12:10:29.303,2019-08-22T13:12:57.550,"How to convert an H:MM:SS time string to seconds in Python?",<python>,10,1,14,"",""
6981495,1,6981532,"",2011-08-08T11:35:26.523,"",45,126259,"",861494,"",2301450,"",2018-01-03T16:06:19.603,2018-05-27T01:17:51.080,"How can I concatenate a string and a number in Python?",<python>,7,1,6,2018-05-27T01:42:27.647,""
7060711,1,7060755,"",2011-08-15T00:30:29.747,"",45,36684,"",632856,"",510036,"",2016-06-29T23:11:02.557,2016-06-29T23:11:02.557,"Accessing module level variables, from within a function in the module",<python>,2,0,7,"",""
7886355,1,7886386,"",2011-10-25T08:04:24.363,"",45,13752,"",607846,"","","","",2019-05-03T10:00:10.253,defaultdict(None),<python>,3,0,2,"",""
9810603,1,13468644,"",2012-03-21T18:25:04.190,"",45,31614,"",651779,"",832230,"",2017-02-03T19:26:26.817,2017-02-03T19:26:26.817,"Adding 'install_requires' to setup.py when making a python package",<python>,2,1,9,"",""
18431313,1,18431364,"",2013-08-25T16:47:44.910,"",45,24918,"",379235,"","","","",2019-04-07T06:20:53.547,"How can static method access class variable in Python?",<python>,5,0,2,"",""
19907442,1,"","",2013-11-11T13:20:56.230,"",45,82252,"",2129749,"",318557,"",2019-06-08T19:45:24.433,2019-06-08T19:45:24.433,"Python: Explain __dict__ attribute",<python>,1,3,17,2013-12-02T21:16:04.053,""
37340049,1,37340245,"",2016-05-20T07:03:53.180,"",45,138361,"",6327010,"",832230,"",2018-10-07T18:38:31.257,2019-09-11T13:14:13.697,"How do I print colored output to the terminal in Python?",<python>,6,1,14,"",""
75440,1,75467,"",2008-09-16T18:26:47.427,"",44,34948,"",8453,clahey,5997596,"",2018-12-06T15:29:32.523,2018-12-06T15:29:32.523,"How do I get the string with name of a class?",<python>,5,0,4,"",""
290424,1,290440,"",2008-11-14T15:30:00.883,"",44,43309,"",8206,eliben,145976,eliben,2016-08-12T16:47:18.570,2019-11-19T17:16:49.297,"Filter a Python list by predicate",<python>,1,0,"","",""
385325,1,385406,"",2008-12-22T01:33:33.547,"",44,50066,"",22893,Algorias,22893,Algorias,2008-12-23T02:10:14.847,2017-07-07T02:10:47.597,"dropping trailing '.0' from floats",<python>,16,3,8,"",""
1936190,1,1936210,"",2009-12-20T15:57:52.470,"",44,54375,"",221023,"","","","",2019-05-22T20:44:26.270,"Is it true that I can't use curly braces in Python?",<python>,16,7,19,"",""
2469256,1,2469278,"",2010-03-18T11:04:22.117,"",44,25308,"",48869,"",895245,"",2016-08-04T10:41:47.147,2016-08-04T10:41:47.147,"Set the current directory when running a SimpleHTTPServer",<python>,1,0,13,"",""
4103667,1,4103669,"",2010-11-05T04:51:27.207,"",44,28022,"",398012,"",-1,"",2017-05-23T11:33:24.620,2010-11-05T09:24:13.557,"Python ternary operator",<python>,2,0,3,2013-01-12T14:09:09.993,""
4485180,1,4485254,"",2010-12-19T21:22:51.377,"",44,61416,"",534298,"",113962,"",2015-12-29T22:56:36.410,2015-12-29T22:56:36.410,"python 'is not' operator",<python>,4,2,7,"",""
4562100,1,4562126,"",2010-12-30T11:12:30.177,"",44,77241,"",539542,"",539542,"",2011-11-08T19:59:57.010,2019-05-20T15:16:24.873,"Why truncate when we open a file in 'w' mode in python",<python>,8,2,10,"",""
6666856,1,"","",2011-07-12T15:33:57.410,"",44,43823,"",840312,"",953482,"",2012-10-15T15:39:17.713,2014-02-14T22:38:45.600,"Why does `type(myField)` return `<type 'instance'>` and not `<type 'Field'>`?",<python>,2,7,12,"",""
11324271,1,11324771,"",2012-07-04T07:24:47.953,"",44,18758,"",312598,"",-1,"",2017-05-23T12:25:08.173,2016-03-15T16:25:33.040,"What is the default __hash__ in python?",<python>,6,4,17,"",""
13590976,1,13591474,"",2012-11-27T18:46:23.907,"",44,60079,"",1620716,"","","","",2015-09-19T13:29:53.857,"Python: Make a video using several .png images",<python>,2,4,23,2015-10-20T20:08:29.680,""
21746750,1,21746775,"",2014-02-13T06:23:35.653,"",44,58323,"",2446702,"",1433392,"",2015-02-13T11:05:50.127,2019-02-07T21:24:04.183,"Check and wait until a file exists to read it",<python>,4,4,10,"",""
31715119,1,31715178,"",2015-07-30T04:22:39.053,"",44,104938,"",5163288,"",945456,"",2015-10-26T21:56:20.780,2019-06-01T10:58:55.137,"How can I open a website in my web browser using Python?",<python>,9,6,13,"",""
32815640,1,32815681,"",2015-09-28T04:20:32.257,"",44,61939,"",5176372,"",472495,"",2015-09-28T07:51:14.553,2019-09-30T13:34:20.730,"How to get the difference between two dictionaries in Python?",<python>,7,1,7,"",""
195625,1,195647,"",2008-10-12T15:58:59.077,"",43,26012,"",21000,Haldun,21000,Haldun,2009-02-11T01:52:01.653,2018-07-28T23:58:11.903,"What is the time complexity of popping elements from list in Python?",<python>,4,0,10,"",""
243836,1,244116,"",2008-10-28T15:58:11.420,"",43,32220,"",3497,Joril,5997596,Joril,2018-09-24T11:56:58.947,2019-06-10T18:42:17.177,"How to copy all properties of an object to another object, in Python?",<python>,5,0,13,"",""
323750,1,"","",2008-11-27T13:22:19.323,"",43,66708,"",985,"Bartosz Radaczyński","","","",2017-04-05T18:22:45.280,"How to access previous/next element while for looping?",<python>,12,0,24,"",""
409370,1,409423,"",2009-01-03T17:05:30.340,"",43,55432,"",51181,"","","","",2018-08-16T16:56:48.423,"Sorting and Grouping Nested Lists in Python",<python>,8,1,26,"",""
2042426,1,2042442,"",2010-01-11T14:34:44.903,"",43,73447,"",171461,"","","","",2017-09-12T01:35:56.833,"compile python .py file without executing",<python>,6,5,14,"",""
2438938,1,2438943,"",2010-03-13T15:47:48.770,"",43,38190,"",166938,"",166938,"",2010-03-13T16:15:48.280,2019-10-17T19:47:41.320,"Python Copy Through Assignment?",<python>,4,1,20,"",""
2540202,1,2540221,"",2010-03-29T18:12:06.930,"",43,23447,"",117642,"","","","",2019-03-28T02:37:14.023,"How can I check for unused import in many Python files?",<python>,9,1,11,"",""
2704434,1,2704528,"",2010-04-24T12:22:15.757,"",43,17662,"",187676,"","","","",2011-08-03T06:12:51.673,"Intercept method calls in Python",<python>,2,0,20,"",""
3043085,1,3043163,"",2010-06-15T06:54:09.910,"",43,121830,"","",John,7851470,John,2019-01-22T15:48:42.093,2019-01-22T15:48:42.093,"Where is Python language used?",<python>,7,0,10,2010-06-15T22:02:59.650,""
3183707,1,3183720,"",2010-07-06T05:30:00.950,"",43,47497,"",197473,"",197473,"",2010-07-06T05:35:53.793,2014-12-28T08:38:16.667,"Stripping off the seconds in datetime python",<python>,3,0,8,"",""
6722210,1,6722262,"",2011-07-17T06:05:17.660,"",43,76657,"",248296,"","","","",2013-10-24T19:30:21.157,"""or die()"" in Python",<python>,6,5,3,"",""
8850921,1,8850976,"",2012-01-13T12:57:26.200,"",43,596,"",71923,"",1060350,"",2012-01-14T09:43:32.737,2012-01-14T09:43:32.737,"What is the effect of ""list=list"" in Python modules?",<python>,1,3,7,"",""
8943933,1,"","",2012-01-20T15:42:30.087,"",43,80812,"",739489,"",3064538,"",2019-11-02T21:47:05.690,2019-11-02T21:47:05.690,"Variables declared outside function",<python>,3,1,10,2012-01-20T16:12:08.247,""
11114492,1,11115521,"",2012-06-20T07:07:37.123,"",43,61733,"",1390725,"",1390725,"",2012-06-20T08:16:54.673,2019-02-28T20:47:33.987,"Check if a file is not open( not used by other process) in Python",<python>,6,3,25,"",""
12235552,1,12235637,"",2012-09-02T11:23:05.523,"",43,43768,"",1100107,"",1089452,"",2012-09-02T11:48:27.380,2019-02-01T16:33:43.140,"R function rep() in Python (replicates elements of a list/vector)",<python>,5,0,8,"",""
14165398,1,"","",2013-01-04T21:37:03.423,"",43,94853,"",1866880,"",-1,"",2017-01-20T21:51:04.260,2018-12-29T06:27:20.460,"a good python to exe compiler?",<python>,3,5,18,2013-01-05T10:57:17.200,""
29700552,1,"","",2015-04-17T13:26:22.313,"",43,104880,"",4471041,"",344347,"",2015-04-18T15:17:31.007,2017-02-22T14:25:38.290,"""Series objects are mutable and cannot be hashed"" error",<python>,2,1,8,"",""
529034,1,529052,"",2009-02-09T17:15:42.113,"",42,32170,"",13203,Crad,"","","",2018-12-11T13:49:29.693,"Python: Pass or Sleep for long running processes?",<python>,7,2,8,"",""
555705,1,555724,"",2009-02-17T06:33:06.780,"",42,28062,"",42303,hhafez,"","","",2018-03-19T17:52:30.477,"Character Translation using Python (like the tr command)",<python>,5,3,2,"",""
991350,1,991379,"",2009-06-13T19:37:41.130,"",42,180620,"",105167,"",-1,"",2017-05-23T10:30:52.590,2019-10-20T21:45:48.213,"Counting repeated characters in a string in Python",<python>,15,1,29,"",""
1296501,1,1297407,"",2009-08-18T21:02:54.523,"",42,68613,"",422,"",6862601,"",2019-08-01T06:45:03.240,2019-08-01T06:45:03.240,"Find path to currently running file",<python>,8,1,15,"",""
2157035,1,2157125,"",2010-01-28T18:47:40.633,"",42,38687,"",169415,"",562769,"",2017-08-27T09:11:22.983,2017-08-27T09:11:22.983,"Accessing an attribute using a variable in Python",<python>,2,2,9,2018-06-04T07:58:39.307,""
3089186,1,3089192,"",2010-06-21T23:28:45.537,"",42,22441,"",66226,"",63034,"",2010-06-21T23:32:28.180,2012-07-18T00:34:37.900,"Python getattr equivalent for dictionaries?",<python>,2,0,4,"",""
3217222,1,3226704,"",2010-07-10T00:00:34.990,"",42,128605,"",1212392,"","","","",2015-06-12T17:21:01.890,"Beginner Python Practice?",<python>,10,3,61,2014-05-13T11:28:05.990,""
3460650,1,3460747,"",2010-08-11T16:35:07.193,"",42,15081,"",26227,"","","","",2019-06-30T17:27:17.600,"Asking ""is hashable"" about a Python value",<python>,4,0,8,"",""
6346492,1,6346536,"",2011-06-14T16:00:42.437,"",42,192974,"",632998,"","","","",2016-05-05T12:34:18.717,"how to stop a for loop",<python>,7,0,18,"",""
6738987,1,15975791,"",2011-07-18T20:26:34.607,"",42,16677,"",614953,"",3510736,"",2019-07-12T06:46:15.943,2019-07-12T06:46:15.943,"Extension method for python built-in types",<python>,5,3,23,"",""
7237415,1,7237949,"",2011-08-30T00:10:17.523,"",42,78779,"",625914,"","","","",2018-08-07T15:02:30.900,"python 2 instead of python 3 as the (temporary) default python?",<python>,8,2,21,"",""
8024248,1,"","",2011-11-06T00:01:33.547,"",42,248455,"",1031493,"",63550,"",2012-06-28T20:19:20.080,2018-12-30T01:48:23.870,"Telling Python to save a .txt file to a certain directory on Windows and Mac",<python>,5,0,29,"",""
11325019,1,11325249,"",2012-07-04T08:13:14.017,"",42,125113,"",596922,"",355230,"",2019-01-04T18:48:22.980,2019-07-12T14:00:50.453,"How to output to the console and file?",<python>,8,4,11,"",""
14545001,1,14545056,"",2013-01-27T06:23:26.947,"",42,5407,"",992005,"","","","",2013-05-06T11:21:06.720,"What ""tools"" are available in Python standard library",<python>,4,0,45,2013-08-28T03:54:41.207,""
17626694,1,17626733,"",2013-07-13T03:28:10.827,"",42,19069,"",1980377,"","","","",2014-07-04T22:17:18.023,"Remove Python UserWarning",<python>,2,0,10,"",""
19379120,1,19379306,"",2013-10-15T10:38:35.607,"",42,92882,"",2234700,"","",user1907906,2013-10-15T11:15:39.977,2018-12-18T13:04:32.157,"How to read a config file using python",<python>,5,2,13,"",""
19951816,1,19951895,"",2013-11-13T10:52:37.853,"",42,49489,"",2428549,"",2865114,"",2013-11-13T11:08:36.820,2018-11-26T16:06:52.550,"python: changes to my copy variable affect the original variable",<python>,4,1,16,2013-11-17T19:43:10.537,""
245304,1,245581,"",2008-10-28T23:52:09.997,"",41,10478,"",4766,"Daryl Spitzer","","","",2011-06-13T16:33:49.310,"How do I get the name of a function or method from within a Python function or method?",<python>,5,2,16,"",""
749070,1,749101,"",2009-04-14T19:44:54.617,"",41,32063,"",69882,"",6106791,"",2018-03-25T23:01:51.087,2018-03-25T23:01:51.087,"Partial list unpack in Python",<python>,11,1,11,"",""
4603349,1,4604048,"",2011-01-05T11:05:10.750,"",41,11460,"",249001,"",180239,"",2011-01-05T11:13:20.063,2019-06-09T06:42:30.410,"Python design mistakes",<python>,13,15,18,2011-08-22T08:46:21.423,""
5352781,1,5353609,"",2011-03-18T13:39:02.167,"",41,18625,"",511184,"",2666859,"",2016-08-04T11:54:24.980,2019-02-26T10:33:20.007,"How to set class names dynamically?",<python>,3,0,8,"",""
5419204,1,"","",2011-03-24T12:37:04.807,"",41,77921,"",674864,"",4099593,"",2015-07-07T15:04:59.673,2019-11-24T04:29:28.643,"Index of duplicates items in a python list",<python>,15,3,19,"",""
7811247,1,7811270,"",2011-10-18T17:26:02.180,"",41,9807,"",68998,"","","","",2019-09-12T11:30:37.187,"How to fill  specific positional arguments with partial in python?",<python>,3,1,7,"",""
8986179,1,8986284,"",2012-01-24T11:37:38.690,"",41,60766,"",477106,"",322020,"",2012-04-26T11:06:49.503,2017-06-21T17:15:47.327,"Python the Hard Way - exercise 6 - %r versus %s",<python>,7,3,14,"",""
9321741,1,9321890,"",2012-02-17T01:35:06.477,"",41,39866,"",1215174,"",1074592,"",2012-02-17T01:40:58.690,2019-03-25T17:40:15.823,"Printing to screen and writing to a file at the same time",<python>,4,1,39,"",""
13093727,1,13093911,"",2012-10-26T20:08:44.647,"",41,92802,"",971888,"",971888,"",2012-10-26T20:15:59.843,2018-11-19T12:15:51.433,"How to replace unicode characters in string with something else python?",<python>,4,8,12,"",""
13648813,1,13649013,"",2012-11-30T16:09:52.497,"",41,30950,"",34329,"","","","",2019-10-12T23:01:50.890,"What is the pythonic way to count the leading spaces in a string?",<python>,6,4,2,"",""
14247732,1,"","",2013-01-09T22:35:18.003,"",41,95828,"","",user1816467,1114966,"",2013-01-09T22:38:45.783,2018-03-05T18:33:36.407,"Python: SyntaxError: non-keyword after keyword arg",<python>,1,1,0,"",""
15422527,1,15422703,"",2013-03-15T00:09:33.307,"",41,25221,"",230884,"",509706,"",2018-01-18T10:22:09.683,2018-01-18T10:22:09.683,"Best practices: how do you list required dependencies in your setup.py?",<python>,1,0,9,"",""
16021571,1,16021667,"",2013-04-15T17:50:03.890,"",41,101030,"",561766,"","","","",2017-05-12T15:05:28.963,"iterating quickly through list of tuples",<python>,5,0,8,"",""
19306976,1,"","",2013-10-10T21:59:48.623,"",41,26102,"",1234339,"","","","",2018-01-25T02:35:48.860,"python shuffling with a parameter to get the same result",<python>,4,3,4,"",""
23220141,1,23220264,"",2014-04-22T12:50:48.447,"",41,59334,"",2840136,"",2840136,"",2014-04-22T18:11:26.513,2014-04-23T07:55:12.273,"Python Equality Check Difference",<python>,4,8,5,"",""
42360956,1,42360987,"",2017-02-21T07:20:02.503,"",41,22509,"",3104283,"",-1,"",2017-05-23T10:30:44.547,2018-09-20T15:41:43.627,"What is the most pythonic way to check if multiple variables are not None?",<python>,4,3,7,"",""
228730,1,228850,"",2008-10-23T06:32:30.743,"",40,67183,"",1512,"Lawrence Johnston",3718648,"",2015-04-02T13:50:08.520,2018-10-02T19:46:12.750,"How do I iterate through a string in Python?",<python>,10,0,20,"",""
337688,1,337714,"",2008-12-03T16:12:22.477,"",40,14234,"",42876,"",28169,unwind,2008-12-03T16:28:36.030,2008-12-03T16:35:16.160,"Dynamic Keyword Arguments in Python?",<python>,4,1,7,"",""
687239,1,687252,"",2009-03-26T19:34:05.240,"",40,43673,"",51816,"Joan Venge",611007,"",2015-06-18T13:55:46.797,2017-06-27T05:52:07.653,"Is there a function in Python to list the attributes and methods of a particular object?",<python>,5,3,11,"",""
1211806,1,"","",2009-07-31T10:25:43.013,"",40,75825,"",48486,"","","","",2019-01-12T16:36:25.920,"Python: high precision time.sleep",<python>,3,0,3,"",""
2444538,1,2444559,"",2010-03-15T01:11:25.093,"",40,77059,"",293647,"",225037,"",2012-02-12T18:17:07.397,2017-09-21T17:21:36.370,"Go to a specific line in Python?",<python>,7,3,20,"",""
3815860,1,3815876,"",2010-09-28T18:19:21.060,"",40,121437,"",248430,"",-1,"",2017-05-23T12:10:33.983,2010-09-28T18:34:23.720,"Python how to exit main function",<python>,5,3,6,2010-09-28T22:06:25.277,""
4616813,1,4616837,"",2011-01-06T15:55:00.503,"",40,23654,"","",user181351,"","","",2017-05-09T14:07:11.343,"Can i get console input without echo in python?",<python>,3,1,5,"",""
5231901,1,5231994,"",2011-03-08T11:35:16.120,"",40,68433,"",619378,"",6862601,"",2017-11-22T01:28:01.383,2017-11-22T01:28:01.383,"Permission problems when creating a dir with os.makedirs in Python",<python>,3,3,4,"",""
6789927,1,6789948,"",2011-07-22T12:19:39.520,"",40,61831,"",567797,"",2683,"",2016-06-13T01:56:39.547,2019-05-02T08:28:33.350,"Is there a python module to solve linear equations?",<python>,6,1,9,"",""
8370206,1,8370415,"",2011-12-03T19:09:48.207,"",40,49986,"",261718,"",261718,"",2016-05-10T09:03:13.993,2017-10-13T10:02:39.350,"How to get a list of built-in modules in python?",<python>,6,3,15,"",""
8577027,1,8577073,"",2011-12-20T14:33:00.363,"",40,55477,"",236924,"","",user1544337,2016-01-04T10:26:47.040,2016-07-19T23:50:02.550,"How to declare a long string in Python?",<python>,4,3,11,"",""
13613044,1,13613065,"",2012-11-28T19:37:41.810,"",40,3194,"",379235,"",55075,"",2017-09-17T22:53:27.997,2017-09-17T22:53:27.997,"How do I know if my list has all 1s?",<python>,8,4,11,"",""
21297203,1,21300376,"",2014-01-23T00:47:37.453,"",40,6372,"",2850565,"","","","",2017-01-25T22:48:23.543,"Use `__dict__` or `vars()`?",<python>,3,5,8,"",""
34264710,1,34264749,"",2015-12-14T10:28:56.297,"",40,46226,"",3262301,"",9580812,"",2019-05-15T00:49:41.327,2019-06-08T08:58:58.557,"What is the point of float('Inf') in Python?",<python>,3,0,7,"",""
2428301,1,2428888,"",2010-03-11T20:11:28.933,"",39,19214,"",257942,"",63550,"",2012-06-16T12:23:57.553,2012-11-22T11:41:12.133,"Should I worry about circular references in Python?",<python>,6,0,9,"",""
2643850,1,2643910,"",2010-04-15T08:47:58.353,"",39,52934,"",10471,"",10471,"",2016-04-22T12:48:29.930,2016-09-19T13:47:02.773,"What is a good way to do countif in Python",<python>,3,0,6,"",""
3080563,1,3080574,"",2010-06-20T19:05:15.390,"",39,31622,"",39677,"","","","",2016-06-25T17:23:10.900,"How to exit when viewing python help like help(os.listdir)",<python>,2,0,7,"",""
3451779,1,3451832,"",2010-08-10T17:37:54.653,"",39,73693,"",400275,"","","","",2019-09-18T06:27:54.643,"how to dynamically create an instance of a class in python?",<python>,6,0,9,"",""
3470398,1,3470652,"",2010-08-12T17:32:53.783,"",39,91276,"",61113,"",1483676,"",2019-11-19T11:20:05.247,2019-11-25T15:04:19.873,"Convert list of ASCII codes to string (byte array) in Python",<python>,7,2,5,"",""
3856413,1,3856502,"",2010-10-04T14:56:35.170,"",39,171081,"",8804,"",1304273,"",2016-11-04T12:09:16.030,2018-10-06T19:06:52.420,"Call Class Method From Another Class",<python>,4,4,17,"",""
4777972,1,4778034,"",2011-01-24T02:07:31.487,"",39,105487,"",166264,"",178761,"",2011-01-24T06:30:34.400,2013-08-05T17:05:30.070,"converting string to long in python",<python>,2,2,1,"",""
6053974,1,"","",2011-05-19T05:00:50.530,"",39,23104,"",284120,"",284120,"",2011-05-20T01:30:18.837,2019-11-15T11:28:40.573,"Python: efficiently check if integer is within *many* ranges",<python>,9,7,16,"",""
7942669,1,7942685,"",2011-10-30T00:59:35.860,"",39,12648,"",801901,"","","","",2012-04-07T17:55:17.120,"Create a python object that can be accessed with square brackets",<python>,2,0,5,"",""
9494404,1,9494887,"",2012-02-29T06:16:29.820,"",39,95099,"",676102,"",63550,"",2019-09-27T21:05:02.667,2019-09-27T21:16:06.523,"Use of True, False, and None as return values in Python functions",<python>,9,0,18,"",""
10484261,1,10484313,"",2012-05-07T14:54:49.347,"",39,67467,"",152653,"",1714692,"",2018-06-08T14:23:57.220,2018-06-08T14:23:57.220,"Find dictionary items whose key matches a substring",<python>,5,0,13,"",""
14671487,1,14671542,"",2013-02-03T10:25:00.457,"",39,16935,"",2036880,"",1709587,"",2019-11-21T23:49:16.043,2019-11-21T23:49:16.043,"What is the difference in python attributes with underscore in front and back",<python>,1,1,14,2013-02-04T05:52:41.947,""
18908897,1,18908914,"",2013-09-20T04:37:53.480,"",39,37172,"",454252,"",41071,"",2014-03-11T02:59:25.073,2019-05-16T16:14:49.187,"What's ending comma in print function for?",<python>,4,0,5,"",""
24225072,1,24225372,"",2014-06-14T23:06:48.470,"",39,52554,"",3720101,"",4686625,"",2016-07-14T11:21:16.173,2019-04-20T16:36:32.200,"Repeating elements of a list n times",<python>,8,2,11,"",""
24838629,1,24838652,"",2014-07-19T09:02:04.677,"",39,28099,"",3136225,"",20670,"",2014-07-19T09:38:04.237,2014-07-19T09:51:20.113,"round off float to nearest 0.5 in python",<python>,1,3,3,2016-04-21T20:55:11.793,""
28330317,1,44175370,"",2015-02-04T19:58:28.913,"",39,40951,"",4175566,"",4175566,"",2015-02-04T20:55:52.927,2017-09-14T03:04:35.340,"Print timestamp for logging in Python",<python>,3,1,8,"",""
30861493,1,30861494,"",2015-06-15T18:54:48.903,"",39,48608,"",403616,el_Salmon,"","","",2019-07-10T05:06:50.280,"How to fix Python ValueError:bad marshal data?",<python>,6,2,8,"",""
41921255,1,41921291,"",2017-01-29T13:10:30.227,"",39,20405,"",5703299,"",4518341,"",2019-09-20T14:45:21.280,2019-09-20T14:45:21.280,"'staticmethod' object is not callable",<python>,1,6,12,"",""
840969,1,840977,"",2009-05-08T17:35:18.417,"",38,22421,"",20712,"","","","",2019-01-21T02:42:06.153,"How do you alias a python class to have another name without using inheritance?",<python>,5,0,6,"",""
2634394,1,2634441,"",2010-04-14T01:57:27.377,"",38,27486,"",223474,"",24215,"",2017-12-23T21:46:30.067,2017-12-23T21:46:30.067,"Multiple classes in a Python module",<python>,5,2,10,"",""
3817529,1,"","",2010-09-28T22:38:00.450,"",38,161979,"",446668,"",-1,"",2017-05-23T11:33:26.547,2010-09-29T00:49:22.727,"syntax for creating a dictionary into another dictionary in python",<python>,3,6,18,2010-09-29T01:14:40.333,""
5217489,1,5217518,"",2011-03-07T08:36:21.223,"",38,15869,"",234901,"",63550,"",2018-07-27T07:30:50.050,2018-07-27T07:31:32.600,"Check if a predicate evaluates true for all elements in an iterable in Python",<python>,4,0,8,"",""
5326112,1,5326139,"",2011-03-16T13:37:06.693,"",38,88278,"",660419,"",975317,"",2018-12-06T09:06:29.237,2018-12-06T09:06:29.237,"How to round each item in a list of floats to 2 decimal places?",<python>,5,1,8,"",""
5733419,1,5733487,"",2011-04-20T16:15:00.057,"",38,116976,"",567879,"",390989,"",2011-04-20T16:22:18.250,2019-10-08T11:33:35.360,"How to iterate over the file in python",<python>,5,2,9,"",""
9134795,1,9134820,"",2012-02-03T20:05:34.383,"",38,14427,"",640558,"",2087463,"",2016-05-22T15:34:21.220,2018-04-21T01:18:07.453,"How to get rid of specific warning messages in python while keeping all other warnings as normal?",<python>,2,6,7,"",""
9841303,1,9841328,"",2012-03-23T14:50:11.507,"",38,89605,"",830691,"",830691,"",2015-04-18T21:17:50.267,2019-10-31T12:50:17.133,"Removing duplicate characters from a string",<python>,12,4,10,"",""
10663093,1,18620969,"",2012-05-19T07:01:15.257,"",38,27528,"",1255482,"","","","",2018-08-17T00:09:33.970,"Use Python format string in reverse for parsing",<python>,4,2,5,"",""
12186388,1,12186422,"",2012-08-29T20:56:50.423,"",38,29378,"",84131,"",84131,"",2018-04-11T13:53:01.267,2019-10-21T03:13:44.513,"Get value at list/array index or ""None"" if out of range in Python",<python>,5,2,6,"",""
14043886,1,14044431,"",2012-12-26T17:22:27.857,"",38,107651,"",688624,"",4304503,"",2019-08-05T16:14:15.323,2019-08-05T16:14:15.323,"Python 2,3 Convert Integer to ""bytes"" Cleanly",<python>,6,10,4,"",""
22633544,1,22633601,"",2014-03-25T11:43:03.727,"",38,50330,"",2945958,"",5181904,"",2019-09-28T14:16:20.757,2019-09-28T14:16:20.757,"How to throw error and exit with a custom message in python",<python>,4,3,3,"",""
28836378,1,28836394,"",2015-03-03T16:05:31.137,"",38,39452,"",1884063,"",100297,"",2015-03-03T16:12:59.367,2015-03-03T16:12:59.367,"Check if any item in Python list is None (but include zero)",<python>,2,1,3,"",""
28836781,1,28837325,"",2015-03-03T16:24:37.607,"",38,84517,"",3914988,"","","","",2019-03-27T00:20:38.553,"Reading column names alone in a csv file",<python>,7,4,10,"",""
33784519,1,33792518,"",2015-11-18T15:50:36.940,"",38,4963,"",447015,"",447015,"",2015-11-18T18:23:20.890,2019-04-21T07:52:16.377,"How is `min` of two integers just as fast as 'bit hacking'?",<python>,7,5,7,"",""
41734836,1,45440199,"",2017-01-19T06:02:56.793,"",38,14420,"",2088339,"",4082217,"",2017-01-19T06:11:07.197,2019-10-15T07:03:15.963,"What does ""i"" represent in Python .pyi extension?",<python>,2,3,7,"",""
542596,1,542619,"",2009-02-12T18:10:51.370,"",37,29454,"",65664,"Jenn D.",-1,"Jenn D.",2017-05-23T12:10:49.493,2018-07-12T07:47:52.500,"Benefits of os.path.splitext over regular .split?",<python>,11,1,7,"",""
797771,1,797814,"",2009-04-28T12:55:50.570,"",37,51750,"",94691,"",28169,"",2009-04-28T12:57:23.187,2018-04-29T14:55:39.847,"Python ""protected"" attributes",<python>,7,2,12,"",""
845112,1,846274,"",2009-05-10T11:05:59.223,"",37,72948,"",63832,"",63832,"",2009-05-10T22:11:39.987,2016-08-10T01:33:06.153,"Concise vector adding in Python?",<python>,13,0,10,2017-11-05T15:02:19.100,""
1270990,1,1271007,"",2009-08-13T09:31:53.217,"",37,56750,"",134903,"",12855,"",2009-08-13T10:28:36.660,2016-06-30T11:38:27.100,"How to remove two chars from the beginning of a line",<python>,12,1,3,"",""
1834556,1,1834757,"",2009-12-02T17:35:39.720,"",37,19943,"",98575,"",-1,"",2017-05-23T12:18:10.873,2012-01-06T16:49:21.210,"Does a File Object Automatically Close when its Reference Count Hits Zero?",<python>,4,2,7,"",""
4157278,1,4157321,"",2010-11-11T17:26:50.203,"",37,1889,"",104349,"","","","",2013-01-27T08:24:43.513,"Why does Python raise TypeError rather than SyntaxError?",<python>,2,0,4,"",""
